"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"33429099999","2013-03-18T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","16","31","","","+0.08","7","55","","30.03","28.74","12.43","26","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  18121 33429 32998 51206 11008 21088 39733 40169 57027 82031;","","","","","","","","","",""
"33429099999","2013-03-18T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","18","32","","","+0.07","7","56","","29.95","28.67","12.43","27","100","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  18151 33429 42998 21005 10002 21076 39708 40141 57025 80001;","","","","","","","","","",""
"33429099999","2013-03-18T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","18","29","","","+0.06","7","64","","29.89","28.60","6.21","25","090","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  18181 33429 32997 60905 11018 21078 39686 40122 57022 80001 333 10002;","","","","","","","","","",""
"33429099999","2013-03-18T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","19","27","","","+0.09","7","72","","29.80","28.52","6.21","24","090","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  18211 33429 42997 70905 11027 21071 39657 40093 57029 80001;","","","","","","","","","",""
"33429099999","2013-03-19T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","27","31","","","+0.08","7","86","SCT:04 18","29.71","28.44","6.21","29","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  19001 33429 32497 81206 11006 21027 39630 40061 57027 8455/ 333 84618;","","","","","","","","","",""
"33429099999","2013-03-19T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","30","33","","","+0.09","7","89","OVC:08 7","29.62","28.35","6.21","32","130","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  19031 33429 42397 81308 10004 21012 39601 40029 57029 886// 333 88707;","","","","","","","","","",""
"33429099999","2013-03-19T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","32","32","","","+0.06","7","98","BKN:06 3","29.55","28.29","1.24","32","130","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN100AAXX  19061 33429 11295 81308 10001 21002 39579 40006 57022 69962 77372 8672/ 333 21028 43017 86703;","","","","","","","","","",""
"33429099999","2013-03-19T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","33","33","","","+0.06","7","98","BKN:06 5","29.48","28.23","2.49","33","130","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19091 33429 41296 81307 10008 20005 39559 49984 57020 77172 8672/ 333 86705;","","","","","","","","","",""
"33429099999","2013-03-19T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","34","34","","","+0.04","7","98","SCT:03 7","29.43","28.18","2.49","34","160","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19151 33429 41396 81603 10012 20009 39542 49966 57012 72582 8535/ 333 83707;","","","","","","","","","",""
"33429099999","2013-03-19T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","35","35","","||FG","-0.03","3","100","VV:09","29.46","28.21","0.12","35","190","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19181 33429 11/92 91903 10015 20015 39552 49976 53010 60102 74584 333 10015;","","","","","","","","","",""
"33429099999","2013-03-19T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","31","33","","","-0.07","2","90","BKN:05 13","29.53","28.27","6.21","32","280","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  19211 33429 41497 72808 10007 21007 39575 40001 52023 72584 85330 333 85613;","","","","","","","","","",""
"33429099999","2013-03-20T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","28","33","","","-0.04","2","84","BKN:06 6","29.63","28.36","6.21","31","280","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  20031 33429 41297 82805 10004 21021 39605 40033 52012 77171 8672/ 333 86706;","","","","","","","","","",""
"33429099999","2013-03-20T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","31","32","","","-0.05","2","94","","29.68","28.42","6.21","32","270","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  20061 33429 11397 62704 10002 21006 39623 40052 52018 60012 72687 82630 333 21001 47019;","","","","","","","","","",""
"33429099999","2013-03-20T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","29","35","","","-0.08","2","79","BKN:05 16","29.76","28.49","6.21","33","270","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  20091 33429 41497 72706 10018 21015 39649 40077 52026 70282 85330 333 85616;","","","","","","","","","",""
"33429099999","2013-03-20T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","29","39","","","-0.03","2","68","","29.83","28.57","6.21","35","320","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  20151 33429 42997 63202 10038 21016 39676 40102 52010 86030;","","","","","","","","","",""
"33429099999","2013-03-20T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","31","35","","","-0.05","2","84","","29.89","28.62","6.21","33","130","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  20181 33429 12997 51302 10018 21006 39692 40122 52016 69902 85030 333 10047;","","","","","","","","","",""
"33429099999","2013-03-20T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","29","33","","","-0.01","2","85","","29.91","28.63","6.21","31","100","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  20211 33429 42997 21002 10004 21018 39695 40127 52003 82030;","","","","","","","","","",""
"33429099999","2013-03-21T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","27","31","","","-0.01","2","88","CLR:00","29.92","28.64","6.21","30","120","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  21001 33429 32997 01202 11007 21025 39698 40132 52003;","","","","","","","","","",""
"33429099999","2013-03-21T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","27","30","","","+0.02","8","89","CLR:00","29.90","28.62","6.21","29","090","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  21031 33429 42997 00901 11012 21028 39691 40126 58007;","","","","","","","","","",""
"33429099999","2013-03-21T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","27","31","","","-0.00","3","84","","29.90","28.62","6.21","30","120","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  21061 33429 32997 71202 11004 21028 39692 40125 53001 80001 333 21018 43019;","","","","","","","","","",""
"33429099999","2013-03-21T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","29","37","","","+0.01","8","73","","29.88","28.61","6.21","34","070","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  21091 33429 42997 70702 10028 21016 39690 40118 58002 87030;","","","","","","","","","",""
"33429099999","2013-03-21T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","31","41","","","+0.03","7","66","","29.84","28.59","6.21","37","060","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  21121 33429 32997 70603 10050 21008 39681 40105 57009 84031;","","","","","","","","","",""
"33429099999","2013-03-21T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","30","40","","","+0.04","7","67","","29.81","28.55","6.21","36","070","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  21151 33429 42997 70705 10044 21012 39669 40094 57012 85031;","","","","","","","","","",""
"33429099999","2013-03-21T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","33","35","","||SHRA","+0.01","7","92","BKN:06 23","29.83","28.56","6.21","34","050","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  21181 33429 11597 80508 10016 20005 39671 40100 57002 60022 78082 8635/ 333 10056 86923;","","","","","","","","","",""
"33429099999","2013-03-21T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","33","34","","||SHRA","+0.04","7","94","SCT:04 6","29.78","28.52","6.21","34","070","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  21211 33429 41297 80708 10012 20004 39657 40086 57014 78082 8635/ 333 84706;","","","","","","","","","",""
"33429099999","2013-03-22T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","31","32","","||SHSN","+0.06","7","98","BKN:05 3","29.70","28.43","1.24","32","050","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  22031 33429 41295 80507 11001 21004 39626 40056 57020 78582 883// 333 85703;","","","","","","","","","",""
"33429099999","2013-03-22T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","31","32","","||SHSN","+0.05","7","98","BKN:05 2","29.65","28.38","0.62","32","050","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN100AAXX  22061 33429 11194 80510 10000 21003 39610 40039 57016 60062 78682 8632/ 333 21002 43019 85702;","","","","","","","","","",""
"33429099999","2013-03-22T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","29","30","","","+0.04","7","97","BKN:05 3","29.60","28.33","0.62","30","040","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  22091 33429 41294 80408 11011 21015 39595 40025 57015 77587 8572/ 333 85703;","","","","","","","","","",""
"33429099999","2013-03-22T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","27","27","","","","","100","VV:09","","","0.31","","040","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  22151 33429 41/93 90410 11030 21030 21037 39599 40032 53013 73973;","","","","","","","","","",""
"33429099999","2013-03-22T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","22","24","","","-0.07","2","94","BKN:05 3","29.71","28.42","0.62","23","030","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN112AAXX  22181 33429 11294 80312 11044 21053 39624 40061 52025 60142 77373 8572/ 333 10001 85703 91018 91118 92991;","","","","","","","","","",""
"33429099999","2013-03-22T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","21","22","","","-0.04","2","97","BKN:06 2","29.76","28.46","0.62","22","020","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  22211 33429 41194 80210 11058 21062 39639 40079 52015 77373 8672/ 333 86702;","","","","","","","","","",""
"33429099999","2013-03-23T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","13","15","","","-0.04","2","94","BKN:05 3","29.88","28.56","1.24","14","010","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  23031 33429 41295 80112 11096 21104 39670 40118 52014 77373 8572/ 333 85703;","","","","","","","","","",""
"33429099999","2013-03-23T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","10","12","","","-0.06","2","91","BKN:06 3","29.95","28.61","1.24","11","010","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN106AAXX  23061 33429 11295 80113 11112 21124 39690 40142 52020 60072 77173 8672/ 333 21112 49039 86703 91118;","","","","","","","","","",""
"33429099999","2013-03-23T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","8","13","","","-0.03","2","80","BKN:05 5","29.98","28.65","1.24","12","360","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  23091 33429 41295 83612 11108 21136 39701 40153 52011 77173 8572/ 333 85705;","","","","","","","","","",""
"33429099999","2013-03-23T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","10","17","","||DRSN","-0.03","2","73","SCT:04 20","30.03","28.71","6.21","15","010","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  23151 33429 41597 60110 11083 21124 39722 40170 52011 73673 84530 333 84620;","","","","","","","","","",""
"33429099999","2013-03-23T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","6","12","","||DRSN","-0.06","2","74","CLR:00","30.11","28.77","6.21","11","350","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  23181 33429 11997 03507 11110 21147 39743 40197 52021 60022 73673 333 11083;","","","","","","","","","",""
"33429099999","2013-03-23T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","3","9","","||DRSN","0.00","4","77","CLR:00","30.12","28.77","6.21","8","350","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  23211 33429 41997 03507 11128 21161 39743 40200 54000 73630;","","","","","","","","","",""
"33429099999","2013-03-24T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","-1","6","","||DRSN","0.00","4","72","CLR:00","30.13","28.77","6.21","5","330","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  24001 33429 31997 03307 11147 21186 39743 40204 54000 73630;","","","","","","","","","",""
"33429099999","2013-03-24T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","-4","2","","","+0.01","8","75","","30.13","28.76","6.21","1","340","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  24031 33429 41997 23406 11164 21199 39740 40204 58003 70230 80001;","","","","","","","","","",""
"33429099999","2013-03-24T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","-2","4","","","-0.02","3","74","CLR:00","30.14","28.78","6.21","3","340","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  24061 33429 31997 03407 11155 21191 39746 40208 53006 70230 333 21167 49036;","","","","","","","","","",""
"33429099999","2013-03-24T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","4","11","","||DRSN","-0.01","2","73","CLR:00","30.14","28.79","12.43","9","330","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  24091 33429 41998 03308 11116 21156 39750 40206 52004 73630;","","","","","","","","","",""
"33429099999","2013-03-24T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","8","18","","||DRSN","-0.01","2","65","","30.13","28.80","12.43","15","330","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  24121 33429 31598 23309 11078 21133 39753 40202 52003 73630 82500;","","","","","","","","","",""
"33429099999","2013-03-24T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","8","21","","||DRSN","-0.02","2","57","","30.14","28.82","12.43","18","330","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  24151 33429 41698 23308 11060 21132 39761 40207 52008 73630 82500;","","","","","","","","","",""
"33429099999","2013-03-24T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","7","18","","","-0.05","2","62","","30.20","28.87","6.21","15","320","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  24181 33429 31997 33206 11080 21141 39777 40227 52016 70230 83030 333 11055;","","","","","","","","","",""
"33429099999","2013-03-25T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","5","11","","","0.00","4","76","CLR:00","30.25","28.90","6.21","10","340","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  25001 33429 32997 03405 11118 21152 39785 40243 54000;","","","","","","","","","",""
"33429099999","2013-03-25T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","3","8","","","-0.00","3","82","CLR:00","30.26","28.90","6.21","7","330","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN060AAXX  25031 33429 42997 03303 11136 21160 39786 40247 53001;","","","","","","","","","",""
"33429099999","2013-03-25T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","5","10","","","-0.01","2","79","","30.26","28.91","6.21","9","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  25061 33429 32997 53203 11122 21152 39790 40248 52004 85030 333 21151 49036;","","","","","","","","","",""
"33429099999","2013-03-25T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","10","20","","","+0.00","8","63","","30.23","28.91","6.21","17","350","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  25091 33429 42997 53503 11065 21124 39789 40237 58001 80001;","","","","","","","","","",""
"33429099999","2013-03-25T14:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","11","24","","","+0.06","7","55","","30.16","28.85","6.21","20","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  25121 33429 32997 53404 11042 21119 39769 40213 57020 80001;","","","","","","","","","",""
"33429099999","2013-03-25T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","11","22","","","+0.02","7","61","","30.14","28.82","6.21","19","340","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  25151 33429 42997 73404 11054 21118 39761 40206 57008 87030;","","","","","","","","","",""
