"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"67531099999","2013-07-18T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","54","","||HZ","","9","72","","","","9.32","","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01204 10121 20071 48/// 70500 333 10273 20052 58000 555 00038=","","","","","","","","","",""
"67531099999","2013-07-18T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","74s","","||HZ","","9","37","","","","9.32","","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01106 10231 20076 48/// 70500 333 59001=","","","","","","","","","",""
"67531099999","2013-07-19T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","56","","||HZ","","9","69","","","","9.32","","100","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01007 10131 20074 48/// 70500 333 10276 20066 59012 555 00043=","","","","","","","","","",""
"67531099999","2013-07-22T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","53","","||HZ","","9","72","","","","12.43","","120","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31970 01207 10116 20067 48/// 70500 333 10275 20086 59008 555 00056=","","","","","","","","","",""
"67531099999","2013-07-23T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","70","","||HZ","","9","40","","","","12.43","","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41970 01109 10212 20069 48/// 70500 333 59017=","","","","","","","","","",""
"67531099999","2013-07-25T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","58","","||HZ","","9","63","","","","9.32","","110","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31965 01107 10143 20074 48/// 70500 333 10276 20114 58027 555 00080=","","","","","","","","","",""
"67531099999","2013-07-26T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","57","","||HZ","","9","62","","","","12.43","","130","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31970 01306 10140 20068 48/// 70500 333 10275 20100 59023 555 00075=","","","","","","","","","",""
"67531099999","2013-07-31T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","59","","||HZ","","9","66","","","","6.21","","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31960 01105 10150 20086 48/// 70500 333 10285 20117 58011 555 00092=","","","","","","","","","",""
"67531099999","2013-08-01T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","60","","||HZ","","9","64","FEW:01 98","","","15.53","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN16067531 31975 11209 10156 20088 48/// 70500 81030 333 10280 20135 58006 81360 555 00118 67441 31960 015// 10135 20081 48598 70500 333 10270 20/// 58008 555 00///=","","","","","","","","","",""
"67531099999","2013-08-06T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","43","52","","||HZ","","","70","","","","9.32","","130","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31965 01302 10112 20059 48/// 70500 333 10274 20063 5////=","","","","","","","","","",""
"67531099999","2013-08-06T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","77s","","||HZ","","","31","","","","9.32","","140","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41965 01407 10250 20068 48/// 70500 333 5////=","","","","","","","","","",""
"67531099999","2013-08-07T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","42","54","","||HZ","","9","64","","","","9.32","","110","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31965 01104 10120 20053 48/// 70500 333 10279 20040 59014=","","","","","","","","","",""
"67531099999","2013-08-08T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","58","","||HZ","","9","73","BKN:07 108","","","6.21","","150","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31960 71501 10144 20096 48/// 70500 87030 333 10295 20096 59013 87361=","","","","","","","","","",""
"67531099999","2013-08-08T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","52","78s","","||HZ","","","40","","","","3.11","","150","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41950 01503 10255 20110 48/// 70520 333 5////=","","","","","","","","","",""
"67531099999","2013-08-09T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","51","62","","||HZ","","","67","","","","6.21","","090","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31960 00903 10169 20106 48/// 70500 333 10300 20108 5////=","","","","","","","","","",""
"67531099999","2013-08-09T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","54","82","","||HZ","","9","39","","","","6.21","","090","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05267531 41960 00907 10277 20125 48/// 70500 333 58001=","","","","","","","","","",""
"67531099999","2013-08-12T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","65","","||HZ","","9","48","","","","6.21","","070","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31960 00706 10185 20071 48/// 70500 333 10321 20139 58001=","","","","","","","","","",""
"67531099999","2013-08-13T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","60","","||HZ","","9","58","BKN:05 295","","","6.21","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31960 50000 10156 20073 48/// 70511 80008 333 10317 20093 59004 85280=","","","","","","","","","",""
"67531099999","2013-08-14T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","58","","||HZ","","9","62","","","","3.11","","110","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31950 01103 10145 20072 48/// 70500 333 10320 20110 59002=","","","","","","","","","",""
"67531099999","2013-08-15T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","59","","||HZ","","9","67","","","","3.11","","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31950 01002 10150 20088 48/// 70500 333 10327 20090 59001=","","","","","","","","","",""
"67531099999","2013-08-16T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","46","63","","||HZ","","9","56","","","","3.11","","170","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31950 01703 10170 20080 48/// 70500 333 10337 20097 58005=","","","","","","","","","",""
"67531099999","2013-08-19T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","57","","||HZ","","9","61","","","","3.11","","160","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31950 01602 10141 20067 48/// 70500 333 10326 20082 58002=","","","","","","","","","",""
"67531099999","2013-08-20T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","42","62","","||HZ","","9","48","","","","3.11","","100","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31950 01004 10165 20055 48/// 70500 333 10330 20121 58013=","","","","","","","","","",""
"67531099999","2013-08-21T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","52","62","","||HZ","","9","72","BKN:06 295","","","3.11","","090","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31950 60907 10165 20113 48/// 70522 80008 333 10312 20127 58001 86280=","","","","","","","","","",""
"67531099999","2013-08-23T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","48","62","","||HZ","","9","61","","","","6.21","","100","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31960 01002 10166 20089 48/// 70500 333 10316 20094 58009=","","","","","","","","","",""
"67531099999","2013-08-27T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","49","63","","||HZ","","9","60","","","","9.32","","110","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31965 01104 10170 20092 48/// 70500 333 10315 20158 58004=","","","","","","","","","",""
"67531099999","2013-09-06T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","44","67","","||HZ","","9","43","","","","12.43","","100","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 31970 01008 10194 20065 48/// 70500 333 10340 20150 58015=","","","","","","","","","",""
"67531099999","2013-09-18T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","45","74","","||HZ","","9","36","FEW:01 295","","","6.21","","100","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31960 11007 10234 20075 48/// 70500 80002 333 10381 20144 58017 81080=","","","","","","","","","",""
"67531099999","2013-10-04T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","39","71","","||HZ","","9","32","","","","15.53","","100","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07467531 31975 01008 10215 20041 48/// 70500 333 10326 20145 59005 555 00130=","","","","","","","","","",""
"67531099999","2013-10-07T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","47","79","","||HZ","","","32","BKN:06 98","","","15.53","","090","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 31975 60909 10262 20084 48/// 70522 86030 333 10368 20157 5//// 86360=","","","","","","","","","",""
"67531099999","2013-10-21T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","61","72","","","","","69","BKN:07 98","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 31980 70000 10221 20161 48/// 70292 8707/ 333 10380 20206 5//// 87360 555 00209=","","","","","","","","","",""
"67531099999","2013-10-22T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","61","75","","","","9","61","BKN:07 98","","","18.64","","340","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 12980 73405 10239 20159 48/// 69904 8707/ 333 10336 20202 58000 87360=","","","","","","","","","",""
"67531099999","2013-10-23T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","62","71","","","","","75","BKN:07 98","","","18.64","","050","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 12980 70502 10214 20168 48/// 60024 8707/ 333 10338 20183 5//// 87360=","","","","","","","","","",""
"67531099999","2013-10-25T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","62","73","","","","9","68","FEW:01 25 FEW:01 295","","","18.64","","110","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09267531 12580 11106 10230 20167 48/// 69914 81101 333 10339 20181 58001 81825 81080 555 00174=","","","","","","","","","",""
"67531099999","2013-10-28T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","62","72","","","","9","72","SCT:03 98 FEW:01 295","","","18.64","","030","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09867531 11/80 30302 10221 20167 48/// 60014 72998 83032 333 10356 20190 59011 83360 81080 555 00180=","","","","","","","","","",""
"67531099999","2013-10-31T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","62","68","","||RA","","","80","BKN:07 98","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08267531 11980 70000 10202 20167 48/// 60104 76066 8707/ 333 10354 20183 5//// 87460=","","","","","","","","","",""
"67531099999","2013-11-01T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","63","76","","","","","65","FEW:01 295","","","18.64","","300","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 12980 13003 10245 20174 48/// 69904 80002 333 10270 20172 5//// 81080=","","","","","","","","","",""
"67531099999","2013-11-04T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","64","67","","||RA","","","91","BKN:07 98","","","18.64","","160","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08267531 11980 71602 10196 20180 48/// 60254 79196 8707/ 333 10271 20185 5//// 87460=","","","","","","","","","",""
"67531099999","2013-11-05T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","64","70","","","","","84","BKN:05 98","","","18.64","","120","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 12980 51203 10209 20180 48/// 60034 85070 333 10301 20186 5//// 85360 555 00187=","","","","","","","","","",""
"67531099999","2013-11-06T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","63","67","","","","9","87","BKN:07 98","","","18.64","","220","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09267531 11980 72202 10196 20174 48/// 60044 72196 8707/ 333 10319 20175 58005 87460 555 00173=","","","","","","","","","",""
"67531099999","2013-11-07T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","72","","","","","83","FEW:01 295","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 32980 10000 10221 20191 48/// 80002 333 10304 20175 5//// 81080=","","","","","","","","","",""
"67531099999","2013-11-08T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","71","","","","","84","FEW:02 98 BKN:06 295","","","18.64","","290","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 32980 62902 10219 20190 48/// 82078 333 10335 20190 5//// 82360 86280 555 00186=","","","","","","","","","",""
"67531099999","2013-11-11T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","63","73","","","","","73","FEW:01 98 BKN:07 295","","","18.64","","200","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09267531 12980 72001 10227 20175 48/// 69924 81038 333 10311 20190 5//// 81360 87280 555 00184=","","","","","","","","","",""
"67531099999","2013-11-13T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","65","74","","||TS","","","74","BKN:07 98","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08867531 11/80 70000 10235 20186 48/// 69934 79599 8197/ 333 10305 20201 5//// 819// 87460=","","","","","","","","","",""
"67531099999","2013-11-14T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","69","","","","","91","FEW:01 7 BKN:07 98","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08267531 12380 70000 10206 20190 48/// 60054 8167/ 333 10313 20187 5//// 81707 87460=","","","","","","","","","",""
"67531099999","2013-11-22T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","68","","","","9","96","FEW:02 7 OVC:08 98","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09867531 11380 80000 10198 20191 48/// 60424 72166 8277/ 333 10332 20189 58011 82707 88460 555 00///=","","","","","","","","","",""
"67531099999","2013-11-25T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","64","66","","||RA","","","94","BKN:05 6 OVC:08 187","","","18.64","","030","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 41380 80303 10190 20180 48/// 76166 8577/ 333 5//// 85706 88469=","","","","","","","","","",""
"67531099999","2013-11-26T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","67","","","","9","98","FEW:02 6 BKN:07 98","","","18.64","","140","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09867531 12380 71401 10195 20191 48/// 60064 8267/ 333 10237 20170 59012 82706 87360 555 00/// 20005=","","","","","","","","","",""
"67531099999","2013-11-27T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","80","","","","9","66","BKN:05 30","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05867531 42580 50000 10269 20201 48/// 85100 333 58005 85830=","","","","","","","","","",""
"67531099999","2013-11-29T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","64","71","","","","9","77","FEW:01 98","","","18.64","","330","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN15267531 12980 13303 10219 20176 48/// 69904 81080 333 10316 20170 59001 81360 555 00/// 67666 32980 00912 10232 20157 48537 10330 20180 58001 20000 91020=","","","","","","","","","",""
"67531099999","2013-11-29T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","83","","","","9","59","BKN:07 35","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05867531 42680 70000 10281 20193 48/// 87100 333 58010 87836=","","","","","","","","","",""
"67531099999","2013-11-29T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","85","","","","9","53","FEW:02 43 BKN:05 295","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 42680 60000 10292 20188 48/// 82108 333 58006 82844 85280=","","","","","","","","","",""
